﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:57yI1u6t6cFXbjgjQcRHug","Resentment","A Day To Remember","Resentment","1","1","227266","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7b74X79mhsVEmJLcFsuqws","Bråtebrann","Kvelertak","Bråtebrann","1","1","418438","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0qoqi6P5BPvpOTN4nE9ev6","Brothers","Solence","Brothers","1","1","196833","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3ooiUoDTglRx26W1VMN7DP","Films","Wednesday 13, Calico Cooper","Films","1","1","264530","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:43ym1J3AOSgzVXEvyoSZI3","I Dug a Hole in the Yard for You","Lordi","I Dug a Hole in the Yard for You","1","1","251226","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7i894i4ehxZ19i2c50tP1D","Acid Rocket","DK-Zero","Acid Rocket","1","1","234666","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4VpPPvQCAn0nySLC4IiLHy","Dark","Oceans","Dark","1","1","263000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0zkyryPUZwWESISqfWzuiC","Call of Schizophrenia - 2019 Version","Fear Of Domination","Call of Schizophrenia (2019 Version)","1","1","278382","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:55YyC1LGhnVgV9EgyH6ybf","Aggressive Evolution","Loathe","Aggressive Evolution","1","1","207266","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:39ZkoZpmocNi2LphHScfqm","Wake Up","A Broken Silence","Soul","1","2","185680","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6UsNqIqCC9WIDdg9Xxxv84","Trial By Fire","Saul","Trial By Fire","1","1","211000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2Z5oCwFYbSxZ7EjU5P8r93","Breathe You In","Softspoken","Breathe You In","1","1","216747","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4fazzVyKIoCqzBGBlnNK26","Snitches & Famebitches","Grizzly","Movement","1","10","214000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7mI7673zp16u3bDHqIe3vD","Setius","Deliver The Galaxy","Setius","1","1","228626","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:59YmKJMicBGgMuP7DAPv7x","Lead Wings","Dawn Of Solace","Lead Wings","1","1","287000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0rl0t8BwHP1GIIEyC5DN4Q","Black of My Eyes","Bodysnatcher","Black of My Eyes","1","1","232634","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:21mmpyooSVgUCZfUdasDHY","Nakatomi","Smoke Signals","Nakatomi","1","1","198545","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4mfWRbvVp1wHxPj9fQFeUL","Died Enough for You","Blind Channel","Died Enough for You","1","1","196542","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4ZJQANWp7aZb66DRMVg8SA","All Shall Burn","Eleine","All Shall Burn","1","2","261680","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7eWi7NEsXV6LmS8UsqBeXy","Warrior Heart","Blood Region","Warrior Heart","1","1","301548","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3PW5V36seHTLVUMzCLTAMS","Embersólyom - Kaláka","Thy Catafalque","Embersólyom (Kaláka)","1","1","257199","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4ykPECFhKjcurBtz5vLUXx","MEI","a crowd of rebellion","MEI","1","1","229395","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3o8qZKigfY6WeEcHADAs3P","1/24/18","Dead/Awake","Dead/Awake","1","9","280000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4Ht6KPgAed925B8ro4VpUU","Shuriken Shutdown","Victorius","Shuriken Shutdown","1","1","214318","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:1GzKUM68RZ2k0lwwnBtuqo","Milking Me Softly","Milking the Goatmachine","Milking Me Softly","1","1","161655","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0OV5HT4cXI78HHoYe2ioXa","Masquerade of Madness","King Diamond","Masquerade of Madness","1","1","256538","spotify:user:","2019-12-13T10:48:25Z"
