,acousticness,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,year,hit
661,0.000113,77.0,0.354,257453,0.943,3IiMnjK7S2PlsPVMuAH7rU,0.0187,5,0.104,-3.633,1,61,0.288,94.416,4,0.367,2018,0
662,0.992,70.0,0.326,233472,0.101,0NXKdkvfz9YtyuQqIoMALD,0.874,0,0.114,-26.183,1,50,0.0468,120.768,4,0.147,2012,0
663,0.0221,72.0,0.603,246560,0.895,64Kk49W8HFh22diWSBVxCr,0.0047,1,0.0857,-6.488,1,50,0.0326,121.01,3,0.508,1999,0
664,0.971,47.333333333333336,0.45,289693,0.0437,082zyi189u5lRp2gPkE8Lb,0.88,10,0.0948,-29.46,1,43,0.0374,63.938,4,0.0988,2006,0
665,0.978,67.0,0.514,323200,0.0814,0WPHL9IRv1Nm4xu21qxgnw,0.00873,0,0.219,-17.149,0,14,0.0361,64.97,3,0.232,1963,0
666,4.92e-05,27.0,0.144,407173,0.94,1k6CuJq1Y4R73INdNWoGd6,0.00377,1,0.229,-4.217,1,1,0.0947,176.443,4,0.0891,2019,0
667,0.888,73.0,0.404,222041,0.225,7fWSIddv6LJG8ZXJFNVQyi,0.0,4,0.111,-8.829,1,62,0.0363,135.075,4,0.275,2014,0
668,0.695,73.0,0.445,244360,0.537,3JvKfv6T31zO0ini8iNItO,1.6e-05,4,0.0944,-8.532,0,76,0.04,122.764,4,0.131,2013,0
669,0.00495,82.0,0.646,158040,0.784,2jg4Yc8071puvDRYi22B3a,0.0,5,0.061,-6.137,1,24,0.0334,108.84,4,0.819,2007,0
670,2.5e-05,47.0,0.582,223077,0.865,4RUrTe5vy6koyePa262Gvd,8.93e-06,1,0.347,-4.402,1,42,0.0405,112.965,4,0.412,2018,0
671,0.0888,67.0,0.664,220207,0.691,6fT7QIf55thVWCZyEnaHk0,0.000592,7,0.174,-8.451,1,64,0.194,80.001,4,0.637,2019,0
672,0.0198,58.0,0.875,200933,0.732,323Tzd2yjV4pifrVAajafb,0.0,1,0.11,-5.135,1,58,0.0635,87.142,4,0.159,2007,0
673,0.00177,60.0,0.491,179986,0.87,2y8VWxzuw49UaIc4F5QIQk,0.0,2,0.517,-5.31,1,55,0.136,163.268,4,0.532,2004,0
674,3.64e-05,42.0,0.293,204750,0.937,1PD7GL8ynRVdjoHDQ1SIIh,1.14e-06,10,0.514,-7.041,0,35,0.219,194.971,3,0.149,2019,0
675,0.421,67.0,0.659,205186,0.605,0XIkPXvcJvQNzUpsWBXL1v,0.0,7,0.17,-5.748,0,43,0.26,84.953,4,0.648,2019,0
676,0.00266,88.0,0.397,228878,0.725,4fwbGKNExPtPHbor1TBSY4,0.0,7,0.208,-4.862,1,74,0.043,128.861,4,0.358,2013,0
677,0.742,86.0,0.487,231066,0.439,1vXFnAO7zu7n0ErcJmGLZF,0.0,0,0.091,-11.316,1,73,0.392,91.582,4,0.369,2019,0
678,0.486,40.0,0.197,220510,0.227,2jLZRe37zPVt0sbnxDt1Dk,0.896,2,0.21,-11.933,0,0,0.0363,129.65,5,0.0348,2019,0
679,0.97,61.0,0.369,294586,0.206,1ohoaGnztWcfczuRDceRdn,0.663,5,0.14,-15.431,1,54,0.0304,96.684,3,0.296,2012,0
680,0.00868,65.0,0.725,215239,0.448,3yhInewGeB4AzUJKyz3SUR,0.00526,1,0.0574,-5.898,1,62,0.0393,92.94,4,0.484,2019,0
681,0.179,38.0,0.654,166951,0.417,7sL70FbV9j9BdHeDbmZx9n,0.864,5,0.103,-13.359,1,29,0.0465,119.008,4,0.356,2010,0
682,0.00629,86.0,0.7,203333,0.695,12lZTPlXwUtrQuhEty6098,0.0,7,0.0319,-4.973,1,23,0.0897,122.028,4,0.633,2010,0
683,5.89e-05,52.0,0.374,418438,0.951,7b74X79mhsVEmJLcFsuqws,0.891,2,0.403,-7.296,1,49,0.0604,95.477,4,0.477,2019,0
684,0.053,57.0,0.858,214213,0.731,0EgigrGFGb4PHaVNb7fgK7,0.0,1,0.15,-7.224,1,56,0.237,85.984,4,0.139,2009,0
685,0.000105,42.0,0.53,273480,0.946,2DcykF5eaHu1z2TiuRmns0,0.000445,4,0.328,-4.387,0,36,0.126,120.006,4,0.369,2019,0
686,0.103,64.0,0.699,228653,0.837,0Ta3jOf8m9yCSWMVwd8Qlf,0.0,2,0.231,-5.173,1,66,0.0428,95.493,4,0.348,2006,0
687,0.992,70.5,0.398,129481,0.143,08Qo5HDgqtUIlnwGetLlFI,0.945,7,0.119,-18.199,1,53,0.0414,97.875,4,0.396,2017,0
688,0.548,71.0,0.865,244884,0.521,1qDrWA6lyx8cLECdZE7TV7,0.000115,0,0.0989,-6.932,1,77,0.0371,129.059,4,0.748,2011,0
689,0.151,59.0,0.662,252093,0.827,6cnufgF6qLJGZT2PRFZBr1,0.0,11,0.0908,-3.095,1,49,0.083,77.511,4,0.58,2008,0
690,0.12,79.0,0.659,200717,0.767,1sSNWjLtY4GwyhqAwAnPD9,0.0,2,0.181,-3.016,1,13,0.261,181.818,4,0.554,2015,0
691,6.01e-05,40.0,0.113,231372,0.969,5Z6Rbr15GSqbnOMnVWtuA2,0.00466,2,0.336,-5.229,1,3,0.161,175.042,4,0.361,2019,0
692,0.00906,83.0,0.775,207719,0.68,7oGZAicScQt96OAW4AruYy,0.0,0,0.109,-5.508,0,77,0.0629,114.025,4,0.656,2015,0
693,0.0759,69.0,0.66,214226,0.666,1HwpWwa6bnqqRhK8agG4RS,0.0,9,0.0268,-4.342,1,74,0.0472,89.975,4,0.933,2004,0
694,0.0373,65.0,0.605,192825,0.909,47ojH5LeQhl1ZltSAHBEFF,1.83e-06,9,0.365,-4.067,1,58,0.09,114.988,4,0.682,2017,0
695,0.137,67.0,0.519,157927,0.511,79sX21LCECS5iBt0rRhU4W,0.0,8,0.152,-10.622,1,60,0.0488,135.9,4,0.391,2019,0
696,0.0807,84.0,0.827,238321,0.469,2rTnVB1bvwxHtaIl4uVu7f,8.12e-06,10,0.207,-9.141,0,81,0.341,97.028,4,0.196,2019,0
697,0.365,71.0,0.596,264503,0.448,1bp2IO61zbQrbWNmKKxg3f,5.3e-06,5,0.206,-9.616,1,76,0.0396,83.293,4,0.796,1973,0
698,0.0614,59.5,0.663,203280,0.956,6dFcL5hsy8dy0RCFx7f5FD,0.0,0,0.233,-2.322,1,54,0.0395,129.983,4,0.73,2011,0
699,0.000539,47.0,0.392,164670,0.86,3PkosLobiLp6RymQ20mzq5,6.53e-05,2,0.139,-4.315,1,42,0.0895,161.987,4,0.453,2019,0
700,0.0104,81.0,0.549,227293,0.791,6u5M4jPpYkoRV4vVHDQvkd,0.0,10,0.444,-3.535,1,70,0.133,150.094,4,0.293,2010,0
701,0.989,42.5,0.427,241200,0.0445,6g6U5Ip7Tvm1xsctpflOuk,0.902,8,0.112,-18.994,1,54,0.0381,117.815,3,0.153,2018,0
702,0.974,47.0,0.302,360413,0.0166,4rznhkoOr1AYneKuWBef4V,0.0714,7,0.0737,-23.504,1,59,0.0475,69.904,3,0.235,2018,0
703,0.0202,65.0,0.818,250173,0.883,4xwRtK6tfMp4yZwcDvY0gT,0.000767,0,0.243,-4.547,1,54,0.0695,93.67,4,0.405,2000,0
704,0.0351,65.0,0.719,185811,0.62,0sdrmuPXp8pXhy0hrdJ8AH,0.0,6,0.258,-5.743,0,59,0.102,129.931,4,0.104,2019,0
705,0.915,54.0,0.487,388346,0.135,5Bl1TC8Y1qh3ui6fGSWL5a,0.00353,2,0.686,-11.211,0,58,0.0434,105.854,5,0.24,2017,0
706,0.0056,69.0,0.577,200706,0.934,1dI3L6GFPqOHd81gU782yQ,0.0,7,0.0484,-3.999,1,50,0.128,137.003,4,0.54,2018,0
707,0.698,64.0,0.323,247385,0.358,6zsT60ALu2xeljCWRp3rEs,0.0,10,0.109,-9.939,1,57,0.0484,174.149,3,0.146,2019,0
708,0.000837,29.0,0.494,263840,0.938,79GHf6sJJNPu5nOrUdRkaF,0.0,5,0.0941,-5.303,0,14,0.106,126.036,4,0.181,2019,0
709,0.0289,88.0,0.525,163493,0.637,6tq6PWrJ8y8icAv1x45YXT,0.0,1,0.0763,-4.717,1,64,0.0932,84.72,4,0.322,2019,0
710,0.0261,66.0,0.503,187880,0.881,1Fu9o08qEKVEwzU8siVcig,0.0,0,0.482,-4.502,0,63,0.0827,101.038,4,0.597,2006,0
711,0.929,42.25,0.55,484626,0.249,499pC27JxKGMh6mYyuRmlT,0.828,5,0.258,-15.919,0,50,0.0325,121.37,4,0.296,2007,0
712,0.0316,69.0,0.705,268413,0.721,5aNagthlHAudbDZozQMjYP,0.0,4,0.248,-7.083,1,58,0.19,159.98,4,0.819,2006,0
713,0.87,40.0,0.446,492080,0.242,6NpwgYdHNNpq81GnpJNx3Y,0.497,8,0.105,-14.152,1,51,0.0368,126.681,4,0.171,2016,0
714,0.842,66.0,0.61,300000,0.336,0iKlXtAP40BMzxFYw2kfnZ,3.88e-06,10,0.107,-9.517,1,0,0.0389,77.949,4,0.562,2015,0
715,0.943,47.0,0.564,196733,0.266,0J4mntPVMvXCqISsGIks32,0.0,9,0.176,-12.547,1,37,0.111,119.879,4,0.512,1964,0
716,0.992,54.5,0.447,1004626,0.163,3MhWFpRMVEyZ9QXGIb5RJK,0.776,8,0.654,-14.835,1,54,0.0707,74.933,3,0.197,2016,0
717,0.0471,68.0,0.7,258680,0.518,2OqYarizUUGzSSNHPrDEii,0.0,4,0.1,-7.191,0,57,0.177,75.973,4,0.542,2006,0
718,0.0197,89.0,0.399,216120,0.787,4VrWlk8IQxevMvERoX08iC,6.07e-05,1,0.0685,-2.88,1,80,0.0499,117.089,5,0.572,2014,0
719,0.000948,58.0,0.458,238053,0.845,7cITfGsdjGaTP0b5oiLL0z,1.99e-06,2,0.359,-4.384,0,60,0.0422,119.994,4,0.175,2006,0
720,1.66e-05,52.0,0.57,210742,0.924,6rUcboqRuVuowjaL5YUNtx,0.0113,9,0.0819,-4.772,1,54,0.0875,101.046,4,0.332,2019,0
721,0.000453,29.0,0.371,315217,0.973,3wtO8sHyjZwTLgtDU8NlFk,0.00104,0,0.288,-3.983,1,0,0.18,143.724,4,0.38,2019,0
722,0.072,73.0,0.838,224444,0.536,18t9EUBOfOPRv4nrJUpRAq,0.000259,2,0.208,-6.288,1,59,0.0435,119.956,4,0.89,2019,0
723,0.0504,55.5,0.394,298666,0.721,6OwYk4v6KoCo3BaHS53MxC,0.118,2,0.12,-6.682,1,19,0.0774,175.966,4,0.74,2019,0
724,0.978,75.0,0.596,214174,0.243,6Vigp41BietH0WoFZ52JI5,0.000299,10,0.0907,-11.759,0,68,0.0471,126.253,4,0.374,2015,0
725,0.148,86.0,0.573,221293,0.581,2FhWY5qi1omQgkjuIlEiiU,0.0,7,0.128,-3.325,1,60,0.0276,103.82,4,0.188,2011,0
726,0.00346,83.66666666666667,0.723,176561,0.809,33YmfTNoLnbkRnOjf7YIVm,0.00123,7,0.565,-3.081,0,62,0.0625,98.007,4,0.274,2015,0
727,0.225,71.0,0.837,234093,0.736,6UZS3KgNc0NF13bbtQTzD6,0.0,10,0.0549,-8.367,0,57,0.378,104.907,4,0.905,2003,0
728,0.925,46.0,0.204,140420,0.114,0EGTtRoVU5mwSwLVkMwrYF,0.893,0,0.103,-15.489,1,0,0.0475,107.497,4,0.397,2019,0
729,0.388,71.0,0.705,212787,0.433,2VqKx3HH8gaZPabNWYvksy,0.134,4,0.0841,-9.706,1,72,0.204,168.006,4,0.602,2019,0
730,0.00197,69.0,0.352,220146,0.912,0wVluBsVAVzBKrqspuCcwR,0.0,7,0.193,-4.253,1,72,0.0725,166.795,4,0.351,2007,0
731,0.166,72.0,0.597,226560,0.633,3f9eR0IZrktbCSqPfxM9jr,0.0,0,0.0768,-5.828,1,60,0.0791,87.976,4,0.615,2019,0
732,0.735,50.0,0.629,265013,0.383,0PZLSFZUf910nZ9qFtQqAf,0.0259,8,0.0928,-13.195,1,19,0.044,154.001,4,0.421,2009,0
733,0.128,78.0,0.574,300106,0.629,4jDmJ51x1o9NZB5Nxxc7gY,0.0,2,0.271,-8.815,0,77,0.0363,153.119,4,0.786,1998,0
734,0.0024,65.0,0.831,262826,0.79,0OvwzS8FX73Bw7ykMRmffU,0.0,1,0.0515,-4.714,0,65,0.165,93.14,4,0.791,2000,0
735,0.967,52.0,0.538,152106,0.0687,2yuDexdINZo3jxbFHf5fLw,0.461,2,0.0854,-17.993,0,54,0.0371,103.808,4,0.132,2017,0
736,0.0461,49.0,0.616,227586,0.712,0ogLQ4Dm6uP4pgoGJyHz73,5.62e-05,5,0.338,-8.704,0,32,0.0285,101.253,4,0.44,2019,0
737,0.859,51.0,0.34,256681,0.419,77vpyfnzo1ROWQERRRe21h,0.00211,11,0.141,-12.244,1,19,0.0337,99.938,4,0.263,2014,0
738,1.28e-05,59.0,0.527,174026,0.868,3xZek9XkEaX130o3XN9cvd,0.0247,2,0.229,-6.136,1,52,0.0287,105.987,4,0.643,2001,0
739,0.33,80.5,0.607,253573,0.599,0YkJU6TjjwzsVXUPRIO0DB,0.0,11,0.199,-6.886,1,63,0.0995,86.491,4,0.562,2007,0
740,0.94,47.0,0.382,176296,0.239,12zuJhwGaqJu8fvgBWqYuy,0.755,6,0.106,-12.423,1,52,0.0325,67.643,3,0.141,2017,0
741,0.00207,76.0,0.686,187654,0.862,2ouOVzQTzSsLa2OH1Zxhvu,1.12e-05,7,0.148,-3.426,1,64,0.034,87.48,4,0.472,2017,0
742,0.946,49.0,0.505,295200,0.159,7ysmJhXFQtiBQlk6EZ6sks,0.0127,7,0.212,-11.235,0,55,0.0336,59.385,4,0.196,2007,0
743,0.169,63.0,0.539,225373,0.98,24CXuh2WNpgeSYUOvz14jk,0.982,11,0.084,-8.18,0,62,0.0469,136.087,4,0.522,2007,0
744,0.0187,75.0,0.338,241853,0.803,4IoYz8XqqdowINzfRrFnhi,0.0,8,0.136,-5.412,0,76,0.0413,151.994,4,0.4,2009,0
745,0.0275,83.0,0.684,195373,0.603,0JXXNGljqupsJaZsgSbMZV,0.000311,11,0.191,-8.127,0,75,0.0989,81.0,4,0.504,2010,0
746,0.00658,77.0,0.808,171121,0.873,5mJw5Sq7p8UWS30JsBgnt0,0.0,6,0.0509,-5.217,0,26,0.131,102.997,4,0.736,2014,0
747,0.694,81.0,0.585,240165,0.303,53QF56cjZA9RTuuMZDrSA6,0.0,4,0.115,-10.058,1,74,0.0398,136.703,3,0.142,2012,0
748,0.191,71.0,0.721,202906,0.88,1uigwk5hNV84zRd5YQQRTk,0.0,9,0.0769,-3.896,0,63,0.0454,110.021,4,0.655,2008,0
749,0.000124,35.0,0.384,230920,0.874,6BYRWJcmVR36DUO7Dghcxb,0.0,5,0.245,-2.533,1,44,0.0378,95.055,4,0.267,2011,0
750,0.00013,24.0,0.348,389640,0.945,43ioujgfr3uASYa0v1xmdp,0.232,1,0.0632,-6.302,1,2,0.276,141.045,4,0.0395,2019,0
751,0.00286,94.0,0.908,290320,0.669,7lQ8MOhq6IN2w8EYcFNSUk,0.0,7,0.237,-2.827,1,83,0.0738,112.238,4,0.662,2002,0
752,0.508,63.5,0.564,312933,0.806,4yPfolLXikAPedJzWI1pF8,0.0,0,0.637,-5.097,1,0,0.165,79.33,4,0.695,2007,0
753,0.000705,29.0,0.399,161655,0.991,1GzKUM68RZ2k0lwwnBtuqo,0.869,2,0.293,-6.816,1,8,0.0792,145.031,4,0.0346,2019,0
754,5.23e-05,48.0,0.346,183495,0.888,7HNurYC9VmUMRznWjEHLaT,0.0,6,0.0967,-3.601,1,54,0.0626,114.924,4,0.652,2018,0
755,0.0021,63.0,0.774,197986,0.75,27L8sESb3KR79asDUBu8nW,1.85e-05,11,0.0808,-4.927,0,75,0.0413,118.015,4,0.925,2003,0
756,0.984,82.0,0.268,191906,0.0102,4TLQRJiwvwUQyKdEA5PWqx,0.859,2,0.134,-20.591,0,48,0.0496,66.633,3,0.133,2006,0
757,0.0032,81.0,0.616,218773,0.768,0xCmwofyCiXdhoBsMSNj2w,0.0,0,0.427,-6.714,0,12,0.0781,122.91,4,0.322,2015,0
758,0.638,63.0,0.521,221042,0.421,6fEonsnOM8IiqFDuiqukMc,0.0,7,0.0874,-9.503,1,56,0.0324,153.082,4,0.562,2014,0
759,0.89,68.0,0.475,206360,0.0588,4z6d79RAbC5q0VAqPQas8W,0.0238,5,0.129,-17.464,0,52,0.0418,115.642,4,0.241,2015,0
760,0.00113,60.0,0.725,250026,0.431,65D95SmygxGCQGiI64eaZf,0.0,1,0.14,-5.988,0,56,0.0707,174.083,4,0.199,2008,0
761,0.388,54.5,0.745,201613,0.65,1Y4EnGcSM4zTBSTMqF9BXJ,0.00313,1,0.217,-6.204,1,35,0.0268,90.979,4,0.743,2019,0
762,0.000896,70.0,0.673,189049,0.744,63fI34krrRgY7OobO5RqGd,1.71e-05,1,0.0667,-6.077,1,56,0.0384,75.238,4,0.82,2019,0
763,0.0461,49.0,0.616,227586,0.712,3o6rjFSeFVIMA0MydAGCwt,5.62e-05,5,0.338,-8.704,0,35,0.0285,101.253,4,0.44,2019,0
764,0.00332,67.0,0.725,174386,0.98,5w3GMeRI9tUpEv6GyxbFBQ,0.326,1,0.129,-3.685,1,38,0.147,129.97,4,0.0707,2015,0
765,0.304,82.0,0.74,267384,0.465,5A3TwAmhxbQ1qZCJ8N2H8C,0.00404,7,0.101,-8.27,0,73,0.0411,116.741,4,0.276,2019,0
766,0.259,86.0,0.665,322548,0.673,5Wj1rJnCLpMHdLaxsFtJLs,7.62e-06,0,0.497,-7.95,1,69,0.0493,132.642,4,0.779,1973,0
767,0.182,71.0,0.828,233360,0.792,2tOZtdbkAMQASWokLvSlzj,0.0,10,0.281,-5.435,0,66,0.179,134.199,4,0.777,2004,0
768,0.18,80.0,0.596,192906,0.858,4LaKcWRqoZKnN626xheqM2,0.0,1,0.321,-2.377,1,3,0.0493,172.108,4,0.819,2015,0
769,0.0198,86.0,0.467,185080,0.815,75hLNJfiXV5k2YGrbGEW51,1.23e-06,7,0.118,-7.929,0,58,0.0524,140.047,4,0.335,2014,0
770,0.0549,80.0,0.568,258146,0.746,6LBfozDVA7crIeuaPAVVlE,3.66e-06,8,0.0966,-6.582,1,21,0.0293,96.626,4,0.626,1999,0
771,0.988,82.0,0.324,158537,0.0313,4MvqWzm7BDfHKkms39axnn,0.936,5,0.125,-29.435,0,63,0.0482,63.542,4,0.145,2016,0
772,0.618,98.0,0.69,320400,0.235,7JXZq0JgG2zTrSOAgY8VMC,0.000144,7,0.107,-8.651,1,72,0.0541,99.906,4,0.378,2015,0
773,0.144,85.5,0.694,233546,0.744,0mTKJnVf6GcujyDr1PZn0Q,0.0,0,0.0905,-5.334,0,71,0.297,99.941,4,0.425,2019,0
774,0.186,71.0,0.761,223013,0.697,7dnSXaCjLdFiWZa8s5wP1n,0.0,5,0.126,-6.164,1,65,0.0568,106.051,4,0.197,2019,0
775,0.309,53.0,0.555,246453,0.418,567EmmCbOtpEuaVC2zznU6,0.00119,0,0.237,-12.7,1,23,0.0455,159.764,4,0.328,2007,0
776,0.511,68.0,0.521,237059,0.433,74cU0UVKGbXODHUJRZ8L05,0.0,7,0.176,-10.493,0,48,0.377,84.43,4,0.412,2019,0
777,0.559,59.0,0.697,174440,0.576,3WORyf3FVpYdVoHEgSEt1b,4.96e-05,10,0.132,-7.836,1,15,0.0563,126.454,4,0.927,1964,0
778,0.476,51.0,0.58,192541,0.528,378YlqIlwyrOTk8QiqREAI,0.0,4,0.108,-6.012,0,55,0.299,77.214,4,0.373,2019,0
779,0.922,48.0,0.517,192600,0.318,3DKYv4paFYB1p4H6qKaiKi,1.91e-06,1,0.121,-10.455,0,55,0.03,88.979,4,0.245,2014,0
780,0.82,52.0,0.49,289970,0.404,6mVndIOMk620iAtXeMi4kW,0.245,5,0.122,-13.308,1,20,0.0278,140.053,3,0.281,2015,0
781,0.00906,78.0,0.65,216360,0.783,5QRq7LMDHVdCuIo1uys02H,0.0,0,0.212,-5.612,0,42,0.0455,89.052,4,0.543,2015,0
782,0.674,78.0,0.705,222146,0.347,6owKuyHxUqidcAA6fPKSyy,0.0,2,0.12,-8.249,1,69,0.0301,80.057,4,0.36,2015,0
783,0.462,64.0,0.478,199653,0.588,3TdZbELsPLWYZAArGSfwyQ,0.00109,8,0.069,-8.032,1,64,0.0304,110.918,4,0.341,2015,0
784,0.994,47.0,0.636,120874,0.000339,5ftDbeWsDRqQqrPaJT3bug,0.976,5,0.109,-24.137,1,17,0.496,67.67,3,0.647,2014,0
785,0.103,71.5,0.671,240680,0.672,5DSr1NMci58MEgS20vivSL,3.98e-05,4,0.074,-9.188,0,67,0.12,117.96,4,0.186,2014,0
786,0.987,26.0,0.115,267213,0.126,71sxgljQaCsTd20tnw9RZF,0.00432,5,0.0967,-16.638,1,0,0.0368,82.027,5,0.0366,2019,0
787,0.94,50.0,0.317,234373,0.0302,4N7iWwgqcWr3p5JzngOSEF,0.298,1,0.0792,-30.447,1,53,0.0342,47.859,4,0.165,2005,0
788,0.876,48.0,0.604,191266,0.363,6uBexmz61ckt5XQRqTgF3M,0.166,10,0.165,-11.674,1,56,0.0295,88.377,4,0.672,2011,0
789,0.736,75.0,0.487,289306,0.369,1gk3FhAV07q9Jg77UxnVjX,3.75e-05,11,0.0925,-13.424,0,72,0.0406,183.114,4,0.106,2014,0
790,0.0196,65.0,0.69,269373,0.805,4v6jydWBTAIqnyPVNyOAdc,0.00282,7,0.281,-5.979,0,65,0.0329,123.871,4,0.738,2011,0
791,0.223,45.0,0.467,177066,0.346,2YwLhYI7k2NLhh4TUaBNps,5.16e-05,0,0.143,-8.577,1,34,0.0337,80.615,4,0.683,2019,0
792,0.15,73.0,0.766,194499,0.616,7mwuYrHy6VcOjc5NV08wEK,0.0,1,0.21,-6.256,0,20,0.0325,120.017,4,0.738,2015,0
793,0.92,53.75,0.146,93840,0.019,5WEmDvDiRpE7p3y8SMMAPJ,0.878,0,0.0864,-31.365,1,54,0.0476,81.526,3,0.0492,2012,0
794,0.00837,82.0,0.289,238680,0.796,4RAOI1etsgbh5NP3T5R8rN,2.61e-05,0,0.202,-4.22,1,72,0.0494,169.835,4,0.33,2006,0
795,0.409,88.0,0.721,200746,0.339,7DfFc7a6Rwfi3YQMRbDMau,0.00153,0,0.0973,-11.195,1,76,0.0532,129.83,4,0.2,2012,0
796,0.956,76.0,0.447,240790,0.206,7fkXzzIVo98CgjOkpd9H0V,4.56e-06,3,0.107,-11.75,1,66,0.0519,66.734,4,0.327,2015,0
797,0.857,45.0,0.364,317946,0.114,4lj4cW45UP5tQ8AhRxnQi9,0.635,1,0.0839,-16.552,1,54,0.0333,117.715,3,0.0575,1997,0
798,0.862,70.0,0.587,250866,0.142,2fSIF8CJhoc9CJhF9vJDXp,0.000162,7,0.0953,-15.196,1,67,0.0329,119.752,4,0.288,2004,0
799,0.994,54.666666666666664,0.458,292946,0.0494,43JiVtB9jSv89httTl3Hjb,0.919,9,0.0932,-20.077,1,15,0.0451,140.285,4,0.146,2015,0
800,0.000245,40.0,0.389,279618,0.944,2OEQHaCzIgFCJXHRYx6Jhd,0.0,5,0.0614,-3.518,1,0,0.0819,160.025,4,0.213,2019,0
801,0.00455,37.0,0.602,310508,0.949,4c1WaUyqdsXD8Wjg40ObPM,2.97e-06,5,0.357,-3.535,0,27,0.07,140.053,4,0.59,2019,0
802,0.0235,69.0,0.581,191544,0.922,3fXqDlChHYVt3LKnMluWio,0.0,1,0.202,-3.408,0,0,0.0667,118.409,4,0.595,2016,0
803,0.994,23.0,0.346,205500,0.0404,6ZZq00uoVcxf8er4zgS7ce,0.93,1,0.0953,-24.051,1,0,0.0383,160.478,3,0.207,2016,0
804,0.155,36.0,0.52,263472,0.824,22Qh6AHPrwzgSzKFnaZZTr,0.00049,2,0.108,-5.608,1,37,0.037,97.487,4,0.701,2019,0
805,0.0418,70.0,0.787,333749,0.782,6QjP4cl4M4pEFsfZzlk5UI,0.000276,4,0.0756,-3.947,1,25,0.0357,127.975,4,0.848,2015,0
806,0.941,54.0,0.377,211805,0.267,2YVK7RkwslK62gTCWboDPM,0.000155,2,0.0881,-13.29,1,56,0.0354,152.207,4,0.345,2015,0
807,0.96,45.0,0.32,325400,0.156,1Ws0kMatfMjIrvEIsApikx,0.904,2,0.0775,-12.258,1,10,0.033,159.618,3,0.0664,1998,0
808,0.91,62.0,0.603,225850,0.194,40sQHTOGmm6DeIeT0nnE8n,0.012,7,0.115,-15.252,1,51,0.0282,99.927,4,0.302,2013,0
809,0.159,50.0,0.441,163846,0.404,2wv2OkGhGZ3Qwc5WMo5MRQ,0.0,4,0.142,-10.098,0,34,0.099,174.145,3,0.309,2019,0
810,0.127,60.0,0.597,235200,0.931,0DKNNR9iDjwfCEpMiFXMJq,0.0,11,0.0504,-4.591,0,67,0.0984,92.003,4,0.534,2003,0
811,0.577,66.0,0.73,194360,0.61,2Uu4AnnMTJpevC0IrwAuOW,2.18e-06,7,0.0724,-6.596,1,50,0.0406,91.263,4,0.832,1994,0
812,0.857,77.5,0.407,229400,0.147,5TvE3pk05pyFIGdSY9j4DJ,2.89e-06,2,0.0913,-8.822,1,73,0.0355,141.284,3,0.0765,2014,0
813,0.215,58.0,0.676,207386,0.663,03r0hAd87GzJKLQoAlFiCx,0.000687,2,0.11,-10.177,1,2,0.0313,124.773,4,0.878,2019,0
814,0.989,44.0,0.198,269973,0.0138,3LNsyHdo8MWl4mqbkzAvKh,0.931,8,0.131,-30.715,1,54,0.039,69.315,4,0.0399,2009,0
815,3.02e-05,35.0,0.539,260210,0.946,6lMMjc8cyO1dZ7Vy2IZ64y,4.54e-06,1,0.6,-4.715,0,41,0.0469,94.997,4,0.502,2019,0
816,0.00155,86.0,0.607,205745,0.747,6WjmPTZKeDylStKmGHLcqQ,0.000342,3,0.136,-6.241,1,9,0.0667,130.061,4,0.336,2015,0
817,0.95,36.4,0.34,305426,0.237,7u38kj1yGDoExUnP6gxxor,0.927,8,0.14,-14.901,1,48,0.0302,162.892,4,0.0716,2017,0
818,0.000532,69.0,0.468,218080,0.933,1KCDsPKFISNM2YZFFAoI7s,3.36e-06,1,0.119,-4.658,0,59,0.0685,143.076,4,0.392,2018,0
819,0.000893,35.0,0.586,157868,0.976,5wNnBekTT7R9FCOBu1gcgh,0.00564,1,0.156,-6.109,0,3,0.101,121.989,4,0.0775,2019,0
820,0.0453,69.0,0.576,219723,0.772,2ZMHNMMft1Yp6nLPjR4zM9,0.0,9,0.0608,-4.902,1,58,0.0259,97.007,4,0.494,2018,0
821,0.0438,62.0,0.798,302493,0.496,3IHwH8tPmchRYNCOMYvPOl,0.0,1,0.119,-7.755,1,53,0.36,83.022,4,0.581,2019,0
822,0.765,45.0,0.448,427431,0.275,72KHUsa4UyTXpSf7jRb1ih,0.872,8,0.141,-17.203,1,58,0.0348,119.37,4,0.119,2019,0
823,0.971,56.0,0.633,149072,0.12,7hbpUZY7qsDPBe9X2juJEz,0.871,5,0.121,-20.066,0,54,0.0428,115.51,3,0.456,2000,0
824,0.00182,83.0,0.458,218866,0.976,46ZfPS5VpSQVU5gb82hg3K,0.0,0,0.193,-3.791,1,65,0.0459,154.007,4,0.76,2014,0
825,0.0591,61.0,0.741,215911,0.937,0JSotxr4YFcp5e8c5yaMKv,0.0004,9,0.0971,-2.826,0,47,0.0318,119.987,4,0.823,2019,0
826,0.986,43.5,0.371,66761,0.0295,70S7sASwrZH3Fass66MKqJ,0.937,10,0.125,-22.038,0,51,0.0335,82.313,3,0.258,2016,0
827,0.027,79.0,0.489,218804,0.738,5sdTTy6GnSHRJfWI2ZvAGe,0.0,5,0.079,-6.49,1,52,0.0281,86.203,4,0.655,2014,0
